,Country,Energy_type,Year,GDP,Population,CO2_emission
1209,Tanzania,petroleum_n_other_liquids,2019,153.3535,58042.93,7.859459
1210,Tanzania,nuclear,2019,153.3535,58042.93,0.0
1211,Tanzania,renewables_n_other,2019,153.3535,58042.93,0.0
1212,Thailand,all_energy_types,2019,1248.417,69647.88,303.667169932
1213,Thailand,coal,2019,1248.417,69647.88,57.11033646435439
1214,Thailand,natural_gas,2019,1248.417,69647.88,98.415903868
1215,Thailand,petroleum_n_other_liquids,2019,1248.417,69647.88,148.14092959941294
1216,Thailand,nuclear,2019,1248.417,69647.88,0.0
1217,Thailand,renewables_n_other,2019,1248.417,69647.88,0.0
1218,The Bahamas,all_energy_types,2019,13.643,389.415,3.982675282
1219,The Bahamas,coal,2019,13.643,389.415,0.0
1220,The Bahamas,natural_gas,2019,13.643,389.415,0.006219387
1221,The Bahamas,petroleum_n_other_liquids,2019,13.643,389.415,3.9764558947975375
1222,The Bahamas,nuclear,2019,13.643,389.415,0.0
1223,The Bahamas,renewables_n_other,2019,13.643,389.415,0.0
1224,Timor-Leste,all_energy_types,2019,4.05685,1293.38,0.53420808
1225,Timor-Leste,coal,2019,4.05685,1293.38,0.0
1226,Timor-Leste,natural_gas,2019,4.05685,1293.38,0.0
1227,Timor-Leste,petroleum_n_other_liquids,2019,4.05685,1293.38,0.5342080799977215
1228,Timor-Leste,nuclear,2019,4.05685,1293.38,0.0
1229,Timor-Leste,renewables_n_other,2019,4.05685,1293.38,0.0
1230,Togo,all_energy_types,2019,16.8355,8085.32,2.255794107
1231,Togo,coal,2019,16.8355,8085.32,0.5980782775686915
1232,Togo,natural_gas,2019,16.8355,8085.32,0.087271829
1233,Togo,petroleum_n_other_liquids,2019,16.8355,8085.32,1.5704440000000002
1234,Togo,nuclear,2019,16.8355,8085.32,0.0
1235,Togo,renewables_n_other,2019,16.8355,8085.32,0.0
1236,Tonga,all_energy_types,2019,0.574064,104.465,0.150016259
1237,Tonga,coal,2019,0.574064,104.465,0.0
1238,Tonga,natural_gas,2019,0.574064,104.465,0.0
1239,Tonga,petroleum_n_other_liquids,2019,0.574064,104.465,0.1500162591321692
1240,Tonga,nuclear,2019,0.574064,104.465,0.0
1241,Tonga,renewables_n_other,2019,0.574064,104.465,0.0
1242,Trinidad and Tobago,all_energy_types,2019,33.9752,1394.35,40.485352133
1243,Trinidad and Tobago,coal,2019,33.9752,1394.35,0.0062392396372031
1244,Trinidad and Tobago,natural_gas,2019,33.9752,1394.35,34.511340893
1245,Trinidad and Tobago,petroleum_n_other_liquids,2019,33.9752,1394.35,5.967772
1246,Trinidad and Tobago,nuclear,2019,33.9752,1394.35,0.0
1247,Trinidad and Tobago,renewables_n_other,2019,33.9752,1394.35,0.0
1248,Tunisia,all_energy_types,2019,122.68,11690.2,25.326405225
1249,Tunisia,coal,2019,122.68,11690.2,0.0125406681071263
1250,Tunisia,natural_gas,2019,122.68,11690.2,10.551125557
1251,Tunisia,petroleum_n_other_liquids,2019,122.68,11690.2,14.762739
1252,Tunisia,nuclear,2019,122.68,11690.2,0.0
1253,Tunisia,renewables_n_other,2019,122.68,11690.2,0.0
1254,Turkey,all_energy_types,2019,2338.015,83524.67,397.800544326
1255,Turkey,coal,2019,2338.015,83524.67,168.9163261181206
1256,Turkey,natural_gas,2019,2338.015,83524.67,95.037428208
1257,Turkey,petroleum_n_other_liquids,2019,2338.015,83524.67,133.84679
1258,Turkey,nuclear,2019,2338.015,83524.67,0.0
1259,Turkey,renewables_n_other,2019,2338.015,83524.67,0.0
1260,Turkmenistan,all_energy_types,2019,110.936,5940.01,97.306322119
1261,Turkmenistan,coal,2019,110.936,5940.01,0.0
1262,Turkmenistan,natural_gas,2019,110.936,5940.01,77.126056119
1263,Turkmenistan,petroleum_n_other_liquids,2019,110.936,5940.01,20.180266
1264,Turkmenistan,nuclear,2019,110.936,5940.01,0.0
1265,Turkmenistan,renewables_n_other,2019,110.936,5940.01,0.0
1266,Turks and Caicos Islands,all_energy_types,2019,,,0.23745
1267,Turks and Caicos Islands,coal,2019,,,0.0
1268,Turks and Caicos Islands,natural_gas,2019,,,0.0
1269,Turks and Caicos Islands,petroleum_n_other_liquids,2019,,,0.2374499999955439
1270,Turks and Caicos Islands,nuclear,2019,,,0.0
1271,Turks and Caicos Islands,renewables_n_other,2019,,,0.0
1272,Tuvalu,all_energy_types,2019,,,0.0
1273,Tuvalu,coal,2019,,,0.0
1274,Tuvalu,natural_gas,2019,,,0.0
1275,Tuvalu,petroleum_n_other_liquids,2019,,,
1276,Tuvalu,nuclear,2019,,,0.0
1277,Tuvalu,renewables_n_other,2019,,,0.0
1278,U.S. Pacific Islands,all_energy_types,2019,,,0.301545627
1279,U.S. Pacific Islands,coal,2019,,,0.0
1280,U.S. Pacific Islands,natural_gas,2019,,,0.0
1281,U.S. Pacific Islands,petroleum_n_other_liquids,2019,,,0.3015456273385353
1282,U.S. Pacific Islands,nuclear,2019,,,0.0
1283,U.S. Pacific Islands,renewables_n_other,2019,,,0.0
1284,U.S. Territories,all_energy_types,2019,,,0.0
1285,U.S. Territories,coal,2019,,,0.0
1286,U.S. Territories,natural_gas,2019,,,
1287,U.S. Territories,petroleum_n_other_liquids,2019,,,
1288,U.S. Territories,nuclear,2019,,,0.0
1289,U.S. Territories,renewables_n_other,2019,,,0.0
1290,U.S. Virgin Islands,all_energy_types,2019,1.883,95.668,2.438125286
1291,U.S. Virgin Islands,coal,2019,1.883,95.668,0.0
1292,U.S. Virgin Islands,natural_gas,2019,1.883,95.668,0.0
1293,U.S. Virgin Islands,petroleum_n_other_liquids,2019,1.883,95.668,2.4381252858457927
1294,U.S. Virgin Islands,nuclear,2019,1.883,95.668,0.0
1295,U.S. Virgin Islands,renewables_n_other,2019,1.883,95.668,0.0
1296,Uganda,all_energy_types,2019,103.1059,44216.2,5.866205464
1297,Uganda,coal,2019,103.1059,44216.2,0.0
1298,Uganda,natural_gas,2019,103.1059,44216.2,0.0
1299,Uganda,petroleum_n_other_liquids,2019,103.1059,44216.2,5.866205464
1300,Uganda,nuclear,2019,103.1059,44216.2,0.0
1301,Uganda,renewables_n_other,2019,103.1059,44216.2,0.0
1302,Ukraine,all_energy_types,2019,487.698,42153.2,202.513341064
1303,Ukraine,coal,2019,487.698,42153.2,113.00325555532876
1304,Ukraine,natural_gas,2019,487.698,42153.2,58.048039509
1305,Ukraine,petroleum_n_other_liquids,2019,487.698,42153.2,31.462046
1306,Ukraine,nuclear,2019,487.698,42153.2,0.0
1307,Ukraine,renewables_n_other,2019,487.698,42153.2,0.0
1308,United Arab Emirates,all_energy_types,2019,663.292,9764.9,274.042277491
1309,United Arab Emirates,coal,2019,663.292,9764.9,4.58553126028265
1310,United Arab Emirates,natural_gas,2019,663.292,9764.9,143.035907999
1311,United Arab Emirates,petroleum_n_other_liquids,2019,663.292,9764.9,126.420838232
1312,United Arab Emirates,nuclear,2019,663.292,9764.9,0.0
1313,United Arab Emirates,renewables_n_other,2019,663.292,9764.9,0.0
1314,United Kingdom,all_energy_types,2019,2992.817,66827.7,411.167847675
1315,United Kingdom,coal,2019,2992.817,66827.7,33.602339019034055
1316,United Kingdom,natural_gas,2019,2992.817,66827.7,159.178897932
1317,United Kingdom,petroleum_n_other_liquids,2019,2992.817,66827.7,218.386610724
1318,United Kingdom,nuclear,2019,2992.817,66827.7,0.0
1319,United Kingdom,renewables_n_other,2019,2992.817,66827.7,0.0
1320,United States,all_energy_types,2019,19925.43,330043.8,5277.192754
1321,United States,coal,2019,19925.43,330043.8,1262.555409
1322,United States,natural_gas,2019,19925.43,330043.8,1626.410978
1323,United States,petroleum_n_other_liquids,2019,19925.43,330043.8,2388.226367
1324,United States,nuclear,2019,19925.43,330043.8,0.0
1325,United States,renewables_n_other,2019,19925.43,330043.8,0.0
1326,Uruguay,all_energy_types,2019,78.0812,3461.37,7.311541742
1327,Uruguay,coal,2019,78.0812,3461.37,0.0004336153813243
1328,Uruguay,natural_gas,2019,78.0812,3461.37,0.107846127
1329,Uruguay,petroleum_n_other_liquids,2019,78.0812,3461.37,7.203262
1330,Uruguay,nuclear,2019,78.0812,3461.37,0.0
1331,Uruguay,renewables_n_other,2019,78.0812,3461.37,0.0
1332,Uzbekistan,all_energy_types,2019,257.435,32966.1,99.389348903
1333,Uzbekistan,coal,2019,257.435,32966.1,7.670300066102865
1334,Uzbekistan,natural_gas,2019,257.435,32966.1,79.921306837
1335,Uzbekistan,petroleum_n_other_liquids,2019,257.435,32966.1,11.797742
1336,Uzbekistan,nuclear,2019,257.435,32966.1,0.0
1337,Uzbekistan,renewables_n_other,2019,257.435,32966.1,0.0
1338,Vanuatu,all_energy_types,2019,0.761102,299.933,0.234325792
1339,Vanuatu,coal,2019,0.761102,299.933,0.0
1340,Vanuatu,natural_gas,2019,0.761102,299.933,0.0
1341,Vanuatu,petroleum_n_other_liquids,2019,0.761102,299.933,0.2343257917292422
1342,Vanuatu,nuclear,2019,0.761102,299.933,0.0
1343,Vanuatu,renewables_n_other,2019,0.761102,299.933,0.0
1344,Venezuela,all_energy_types,2019,190.1472,28515.85,131.48505504
1345,Venezuela,coal,2019,190.1472,28515.85,0.1271855908900076
1346,Venezuela,natural_gas,2019,190.1472,28515.85,54.552918449
1347,Venezuela,petroleum_n_other_liquids,2019,190.1472,28515.85,76.804951
1348,Venezuela,nuclear,2019,190.1472,28515.85,0.0
1349,Venezuela,renewables_n_other,2019,190.1472,28515.85,0.0
1350,Vietnam,all_energy_types,2019,915.504,96425.9,241.806422052
1351,Vietnam,coal,2019,915.504,96425.9,159.98720532140192
1352,Vietnam,natural_gas,2019,915.504,96425.9,16.002557731
1353,Vietnam,petroleum_n_other_liquids,2019,915.504,96425.9,65.816659
1354,Vietnam,nuclear,2019,915.504,96425.9,0.0
1355,Vietnam,renewables_n_other,2019,915.504,96425.9,0.0
1356,Wake Island,all_energy_types,2019,,,1.273786855
1357,Wake Island,coal,2019,,,0.0
1358,Wake Island,natural_gas,2019,,,0.0
1359,Wake Island,petroleum_n_other_liquids,2019,,,1.2737868546239928
1360,Wake Island,nuclear,2019,,,0.0
1361,Wake Island,renewables_n_other,2019,,,0.0
1362,Western Sahara,all_energy_types,2019,,,0.26303824
1363,Western Sahara,coal,2019,,,0.0
1364,Western Sahara,natural_gas,2019,,,0.0
1365,Western Sahara,petroleum_n_other_liquids,2019,,,0.2630382398978614
1366,Western Sahara,nuclear,2019,,,0.0
1367,Western Sahara,renewables_n_other,2019,,,0.0
1368,Yemen,all_energy_types,2019,53.0838,29162.2,8.292505229
1369,Yemen,coal,2019,53.0838,29162.2,0.2213726885589817
1370,Yemen,natural_gas,2019,53.0838,29162.2,0.18277454
1371,Yemen,petroleum_n_other_liquids,2019,53.0838,29162.2,7.888358
1372,Yemen,nuclear,2019,53.0838,29162.2,0.0
1373,Yemen,renewables_n_other,2019,53.0838,29162.2,0.0
1374,Zambia,all_energy_types,2019,247.1819,17873.85,7.09628982
1375,Zambia,coal,2019,247.1819,17873.85,2.8941022257256
1376,Zambia,natural_gas,2019,247.1819,17873.85,0.0
1377,Zambia,petroleum_n_other_liquids,2019,247.1819,17873.85,4.20218759386
1378,Zambia,nuclear,2019,247.1819,17873.85,0.0
1379,Zambia,renewables_n_other,2019,247.1819,17873.85,0.0
1380,Zimbabwe,all_energy_types,2019,37.6204,14654.2,8.964759021
1381,Zimbabwe,coal,2019,37.6204,14654.2,4.586869076908337
1382,Zimbabwe,natural_gas,2019,37.6204,14654.2,0.0
1383,Zimbabwe,petroleum_n_other_liquids,2019,37.6204,14654.2,4.377889944348768
1384,Zimbabwe,nuclear,2019,37.6204,14654.2,0.0
1385,Zimbabwe,renewables_n_other,2019,37.6204,14654.2,0.0
